https://www.zotero.org/groups/2707622/items/LZRI8F3G,1820-12-26,,Van Noy,inspecteur,,Van Noy
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-01-06,,De Grox pere,,,De Grox pere
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-01-06,G. ,De Maeck,,G. ,De Maeck
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-01-06,,De Nijs aîné,,,De Nijs aîné
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-01-06,,De Nijs cadet,,,De Nijs cadet
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-01-06,,Diselijn,,,Diselijn
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-01-06,,Görller,,J. ,Görller
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-01-06,,Leonard,,J. ,Leonard
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-01-06,,Mago,,J.J. ,Mago
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-01-06,,Plugers,,L. ,Plugers
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-01-06,,Timmermans,,J.J. ,Timmermans
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-01-06,,Van Noy,,,Van Noy
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-01-06,,Van Roy,,,Van Roij
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-01-06,,Voordeckkers,,J. ,Voordekkers
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-01-18,,Coenraets,,,Coenraets
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-01-18,,De Nijs aîné,,,De Nijs aîné
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-01-18,,De Nijs cadet,,,De Nijs cadet
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-01-18,Xavier,Gaupin,,Xavier,Gaupin
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-01-18,,Leonard,,J. ,Leonard
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-01-18,,Smets,,,Smets
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-01-18,,Van Noy,,,Van Noy
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-01-18,,Voordekkers,,J. ,Voordekkers
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-01-29,Xavier,Gaupin,,Xavier,Gaupin
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-01-29,,Vilvalle,,,Vilvalle
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-01-29,,Voordekkers,,J. ,Voordekkers
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-02-08,,Manche aîné,,,Manche aîné
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-02-08,,Richter,,,Richter
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-02-08,,Smets,,,Smets
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-02-08,,Voordekkers,,J. ,Voordekkers
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-02-22,,Dejon fils,,,Dejon fils
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-02-22,,Dejon pere,,,Dejon pere
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-02-22,Joseph ,Louvois,,Joseph ,Louvois
