
10002,20059,sameAs,W_B_M,22,3,11001,22007,0,0,2,2,2,28
10001,20016,sameAs,W_B_M,22,3,11001,22007,0,0,2,2,1,28
10003,20029,sameAs,W_B_M,22,3,11001,22007,0,0,2,2,2,28
